,Avg Cell Entropy,Avg Stable Cell Entropy,Last Cell Entropy,Stable diag LR,Stable diag RL,Initial,Kind
0,0.059387980122273,0.0,0.4021791902022729,0.3968010742760086,0.3968010742760085,0000000000001000000000000010001010000000000010000000000000000000000000000001000000000000010000000100,ensemble
1,0.04685937527593274,0.0,0.4689955935892812,0.4486120209444039,0.4486120209444039,0000000000000000100000000000000010100000000000001000000001000000000010000000010000100001000100000000,ensemble
2,0.05448930540569236,0.0,0.36592365090022316,0.36916320191344526,0.36916320191344526,0000001000000000000001000000000000000000001000000000000000000100000000000000001100000000000001001000,ensemble
3,0.06768766709395661,0.0,0.36592365090022316,0.3555586653926246,0.3555586653926246,0000000000000000000100000010000000000001000001000000000000000001000000000000000000000000000010100000,ensemble
4,0.09237922935586555,0.0,0.32744491915447627,0.33033221705053006,0.33033221705053006,1100000000001000000000000000000000000000000000000000000000000110000000001000001000000000000000010000,ensemble
5,0.16199444644244188,0.0,0.24229218908241482,0.2224673090599697,0.2224673090599697,0000000000000000000000000000000000000000000000000000000000100000000100100000000000000100000000000000,ensemble
6,0.06249835384677195,0.0,0.4021791902022729,0.3794798015802369,0.37947980158023686,0000000001000000000000010000000000000000000010000100000101000100000000000000000000100000000000000000,ensemble
7,0.04298583138162325,0.0,0.499915958164528,0.48043612356023685,0.48043612356023685,0010000000010000000000010001000000010000010000100010000000010000000000100001000000000000000000000000,ensemble
8,0.022258763019820035,0.0,0.6098403047164004,0.5938522316616209,0.5938522316616209,0000000100000000010001000100001000000100010000000010000000011000100000010000100000110000001000100000,ensemble
9,0.06264240571966481,0.0,0.499915958164528,0.4686156622234252,0.4686156622234252,0000000000000010000000101001001000000010010100000010000010000000000000000000000000000000100000000000,ensemble
10,0.1182350340557565,0.0,0.28639695711595625,0.2817493211554495,0.28174932115544954,0000000000000000000000100010000000000000000000000000000000000000000000000000000010100000000000010000,ensemble
11,0.04786928934684522,0.0,0.499915958164528,0.4764417454863476,0.4764417454863476,0000000000000000000000000100000000000000010000001000000000010100000000010010001001000000100000000100,ensemble
12,0.04050270186692692,0.0,0.499915958164528,0.49039128705142837,0.49039128705142837,0000100000010010010100000000000000000010000000000001000000010000000000001000010000000000100000000000,ensemble
13,0.06798041633857929,0.0,0.36592365090022316,0.3512128443370427,0.3512128443370427,0000000000001000000000000000000000001000000001010000000000000000000000000100000000001000100000000000,ensemble
14,0.08428813962642702,0.0,0.28639695711595625,0.28141756997746226,0.2814175699774622,0000000000010000000000000000000110000000000000000000000010100000000000000000000000000000000000011000,ensemble
15,0.057613779990790356,0.0,0.4021791902022729,0.40803708867759747,0.40803708867759747,0001100001000000000000000000000000000000010000000000011000000000000000100001000000000000010000001000,ensemble
16,0.06357387698513287,0.0,0.36592365090022316,0.3461420097331569,0.3461420097331569,0000000000000000010000000000000010000000100000000010000000000001010000000000000000000000001000000000,ensemble
17,0.05889978890607031,0.0,0.4021791902022729,0.3959882808019885,0.3959882808019885,1000000000000000000000000000010000010000000000000000001100000000000000001000000000001100100000000010,ensemble
18,0.05320316749091803,0.0,0.4021791902022729,0.39504467506314056,0.39504467506314056,0000010000001000000000001000000000010000010000000000000000100000000000000000000000010001000000000000,ensemble
19,0.07262698823845151,0.0,0.36592365090022316,0.37866374698484495,0.37866374698484495,1000010000000001000000000000000000000000000000100000000000000000000000000000010000000100000000010000,ensemble
20,0.40672756521956843,0.3692523303741222,0.4091874050295285,0.4027730896090372,0.40299165062459635,,ergodic
21,0.83551931871305,1.0,0.01493241729137218,0.02545538921788737,0.025983929845243114,,complexity
