,Avg Cell Entropy,Avg Stable Cell Entropy,Last Cell Entropy,Stable diag LR,Stable diag RL,Initial,Kind
0,0.5696005850018824,0.5696005850018824,0.6577047787442195,0.09012864055886625,0.5651094431689906,0000000000100100000010000100011000100000000000010000000000000000000000000000000100000000000000000100,ensemble
1,0.6412691378605261,0.6412691378605261,0.7219280948873623,0.11015371645956233,0.6491228579271754,0000000001000000010000001000000001111000000001000000000000000000000000000001000100000000000100100001,ensemble
2,0.3830043943302688,0.3830043943302688,0.4364698170641029,0.04827737156322288,0.40518073945082383,0010100100000100000000000000000000000000000000000000000000000000000000000000010000000000000000000000,ensemble
3,0.5293608652873644,0.5293608652873644,0.6343095546405662,0.07843191494596022,0.5343223839400383,0010000010000001000100000100000000000000000000000000000000000000000000000000000010001001000000000000,ensemble
4,0.6788534720390111,0.6788534720390111,0.7414827399312737,0.11836111894668079,0.6793181945979966,0010100000000110000100000001000000000000000100000000000000100011000100000001000001000000000000100000,ensemble
5,0.6095572439290557,0.6095572439290557,0.7014714598838974,0.09847412155343849,0.5973101462208007,0100000000000000001000000000000000010000000000010001000101000000000000100000001000000000000010000000,ensemble
6,0.5702195416686524,0.5702195416686524,0.6577047787442195,0.08999888070488195,0.5632550624081492,0000000000000001010000000000000000001000000000000000001000000000010000010000001000000000001000000010,ensemble
7,0.3830043943302688,0.3830043943302688,0.4364698170641029,0.04840993070410333,0.37979126230349103,1000000000010000000000000000000000000010100000000000000000000000000000001000000000000000000000000000,ensemble
8,0.5693175242145377,0.5693175242145377,0.6343095546405662,0.09007964985502087,0.557088414745785,0000000000000000000000001000000000000000000000010100100000000010000000000001000000000000101000001000,ensemble
9,0.6788534720390111,0.6788534720390111,0.7780113035465377,0.12019415426761826,0.6565097680065108,0000000000000001000100100000000000010100000010000000100001000001001000000000000000000001000000000100,ensemble
10,0.38405142055124797,0.38405142055124797,0.4021791902022729,0.05007865481137075,0.3592654815705417,0000000000000000000001000001100000001000000000000000000000000000000000001000110000000000000000000000,ensemble
11,0.6457386602372647,0.6457386602372647,0.7219280948873623,0.10850534769003499,0.6249609312256044,0010000000000000010100100000101001000010001000000000000000000000000000000001000001000000000000000000,ensemble
12,0.6084228325139077,0.6084228325139077,0.7014714598838974,0.10016087763799884,0.5699645401967636,0000000001000000000000100000000001000000101000000100100100000001000000000000010000000000000000000000,ensemble
13,0.5293608652873644,0.5293608652873644,0.6098403047164004,0.07818670478763166,0.5454386788179927,1100100000000000001000000000000000000001000000000000000100000000000000000000010000000000000001000010,ensemble
14,0.5276471371061636,0.5276471371061636,0.6098403047164004,0.0800402631709961,0.5199626126969378,0000000010100000000000000000000000100000010000000000100000000001000000000000001000000000000000001000,ensemble
15,0.679832582521169,0.679832582521169,0.7414827399312737,0.1201493126379409,0.6600715863173381,0000000000000000000000100000010000001001100001000000001000000001000110000000000000100000000010100100,ensemble
16,0.6095572439290557,0.6095572439290557,0.7014714598838974,0.10008429461913686,0.6102994131724501,0000000000000000000000100000000000000000000000010000000000000100001000100000000100100000000000101001,ensemble
17,0.38405142055124797,0.38405142055124797,0.4021791902022729,0.04838180847826423,0.40009971351335455,1000001100000010000000000000000000000000000000000000000000000000000001000000000000000000000001100000,ensemble
18,0.5696005850018824,0.5696005850018824,0.6343095546405662,0.09013520410635342,0.5629197399505186,0000000100001000000000000000001000000000110000000100000000000010000000000100100000000000000000001100,ensemble
19,0.7408375583131338,0.7408375583131338,0.8112781244591328,0.14021055318949288,0.7223048842421141,0000000000000001000000000010000010001010000100000010010000001011000000000001010000000000000010000001,ensemble
20,0.574990279163768,0.574990279163768,0.6496352893245436,0.11663160389657952,0.5634440235470864,,ergodic
21,0.018058100639923857,0.018058100639923857,0.019769820701060037,0.22472020435722873,0.009458314580866545,,complexity
