,Avg Cell Entropy,Avg Stable Cell Entropy,Last Cell Entropy,Stable diag LR,Stable diag RL,Initial,Kind
0,0.001060718008169264,0.0,0.4364698170641029,0.4208731216323067,0.4208731216323067,0000000000001000001000000000001010000000100000000000000001000010000000000100010000000000000101000000,ensemble
1,0.0009866693135830776,0.0,0.28639695711595625,0.263452581691163,0.263452581691163,0000000000000000000001010000000000000000100000001100010000110001000000001000000000000000000000000000,ensemble
2,0.0005503734454788445,0.0,0.4021791902022729,0.3765584218393987,0.37655842183939875,0000000001000000000000000100000001000000000010001000001000100000000000000000100000000000110100000000,ensemble
3,0.0,0.0,0.32744491915447627,0.3027341442795455,0.3027341442795455,0000000000000010000000000000000000000000000000100001000000100001000000010000000000000000000000000000,ensemble
4,0.0,0.0,0.28639695711595625,0.2930709168732571,0.29307091687325715,0100000000000000000000000000000000100000000000000000000000001000000000000000100000000000000000100000,ensemble
5,0.0025025473991831513,0.0,0.24229218908241482,0.22441635316758848,0.22441635316758848,0000000000000000001010101101000000000000000000000000000100000000100000001100001000000100001100000000,ensemble
6,0.0,0.0,0.24229218908241482,0.2383247516710567,0.2383247516710567,0000100000001000000000000010000000000000000000000000000000000000000010000000000000000000000000000000,ensemble
7,0.000530359004084632,0.0,0.4364698170641029,0.4278676802416947,0.4278676802416948,0000000001000001000000000000000000000000000010000100000000100000000001010010000000000000100000100000,ensemble
8,0.0,0.0,0.32744491915447627,0.3212066715131235,0.3212066715131235,0000000000001000100001000000100000000000000000000000000000000000000001000000000000000000000010000000,ensemble
9,0.00022815515474922275,0.0,0.4364698170641029,0.4265519299995597,0.4265519299995597,1000000000000000000000100100000000001000001001100000000000000001000000010001000000000100000000000000,ensemble
10,0.0007785286002280672,0.0,0.4689955935892812,0.47242789485035663,0.4724278948503566,0000000100010000000000001000000000000000100101100000000010001100000000100010000000000001000010000001,ensemble
11,0.00022815515474922275,0.0,0.4021791902022729,0.3989437835462951,0.3989437835462951,0100000000000000001000000000000000000000100000001000000000000000000000100100010000000000001000011000,ensemble
12,0.001631105895042321,0.0,0.36592365090022316,0.3605078838398383,0.3605078838398383,1000001010010000000000000000000000000000000100000000001000000100000000000101100001000000000100000101,ensemble
13,0.0018932808615893053,0.0,0.4689955935892812,0.46633412590595086,0.46633412590595086,0000000000000010000010001010100001010000000001000000000000000000000000100000010000000010100000100001,ensemble
14,0.001537042759061922,0.0,0.4021791902022729,0.40119922604076996,0.40119922604076996,1000000000000000000000010000000000001100000000010000000110001000010000001001000010110000000000101000,ensemble
15,0.0004563103094984455,0.0,0.19439185783157623,0.18626700337127652,0.18626700337127652,0000000000001100000000000000100000100000000000000000000000000000000000000011000000000000010000000000,ensemble
16,0.00022815515474922275,0.0,0.28639695711595625,0.291391570269716,0.29139157026971607,0000000100100000000000110000000000010000000000000000000000000000100000000000000000000000000000001000,ensemble
17,0.0,0.0,0.24229218908241482,0.2318208089832138,0.2318208089832138,0000000000001000000000000100000000000000000000000000000000000000000000100001000000000000000000000000,ensemble
18,0.0007985430416222797,0.0,0.28639695711595625,0.2812695017929524,0.2812695017929524,0000000000000000100000000000000000000000001000001000000000000011011000000000000000000000001100000100,ensemble
19,0.0007785286002280672,0.0,0.4364698170641029,0.429971717606826,0.4299717176068261,0010000010000000000000000010000100000000000000010110010000011000000010001000000100001000000000000000,ensemble
20,0.3131680650646803,0.31280247384274956,0.3546271671967254,0.34951287923327523,0.3486458142118329,,ergodic
21,0.9977346871720323,1.0,0.016138861560681783,0.02504449849368373,0.02261983203173279,,complexity
