,Avg Cell Entropy,Avg Stable Cell Entropy,Last Cell Entropy,Stable diag LR,Stable diag RL,Initial,Kind
0,0.9426295519184203,0.941589376538388,0.8267463724926178,0.8516780354329319,0.939580752331984,0100000000001010000000010101000100000000000101000000000000010000000000000001000000000001000000000010,ensemble
1,0.9544890599737633,0.9541888771663218,0.9647995485050872,0.8648262182025489,0.9447317322720464,0000000000010000100000000000001000000010010000001000000101010000001000000000100000000000001000000000,ensemble
2,0.9695333876391065,0.9693342535224708,0.7414827399312737,0.8849585850574786,0.9537909652789021,1000001100000000000000000000000000100000000000001000000000000000000001100000000000100000000101000000,ensemble
3,0.9525424883151042,0.9528212527348177,0.8812908992306927,0.8418309894254269,0.9357885504977583,0010100000000000000000001011000000000010000001000000100110000000000000000100001100000011000000000100,ensemble
4,0.9855991052479893,0.9854633795659455,0.32744491915447627,0.9138241636933485,0.9713465607525811,0000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000100000001,ensemble
5,0.9643117782291866,0.9639582422568432,0.9927744539878084,0.8687561054592623,0.9577287246311881,0100100000010000000110000000001000000001000000000000100000000100000000000000001010000000000000000000,ensemble
6,0.9491863617130027,0.9489635642710028,0.8931734583778568,0.8480495233617039,0.9375237187001678,0010100000000010000000100100000001000000000010000000100000000100000000000000000100000000000100000001,ensemble
7,0.9502620925825132,0.9499856948735506,0.8112781244591328,0.8406596357211605,0.9396766127060653,0000001000000000010000000010001100000010000100000000000000000000000100000000000100000000000000000001,ensemble
8,0.9591521463444264,0.9583357532940054,0.7780113035465377,0.8550253150855769,0.9526796541474545,0001100000100000000000000000000000100100000000000000110000000001001000000000000000010000000000000000,ensemble
9,0.9683965306133585,0.9681396175283195,0.4689955935892812,0.8717323746958567,0.9570233821292271,0000000000000000000000000100000000000000000001000000000001000000000000000101100000101000000000000000,ensemble
10,0.9902091758022294,0.9901345289191811,0.28639695711595625,0.9404660439902139,0.9900044012284193,0000000000000000000000100000000000000000000000000000000001001000000000000000000000000000000000000000,ensemble
11,0.9516738153998002,0.9514475862890097,0.8267463724926178,0.855222939807776,0.9308062441645367,0000000100000000000000010000000000000100000000001000000000000000010011001000000010100000000100000000,ensemble
12,0.9607246228845122,0.9616137441958965,0.8267463724926178,0.8782426708487273,0.9569401994083907,0000000010010000010000000000000100000000010100000010000000000000000000010000000000000000000000000010,ensemble
13,0.962911273265717,0.9622350185926508,0.8812908992306927,0.8793958151344274,0.9575246512069888,0000000000000000000000011000000000000000001100000010000000000000000000000100000000010000011010000000,ensemble
14,0.9456828337017272,0.9441714540619423,0.9426831892554922,0.848557983341127,0.927939521604057,0000001000000000000000000000000000000000000000000000000010001100001000000000000001000000010000000000,ensemble
15,0.9696105325791958,0.9692120368493241,0.6800770457282799,0.8844663653760017,0.9556665632069908,0000000110100000000000000000000000000010000000000100000000000000000000000000001000000000000000000000,ensemble
16,0.9454939277658623,0.9443229174821106,0.9426831892554922,0.852696426316162,0.9354489636029643,0000000000000000001100001000000000000000001010000000010100000000100000010010000000110000000101000000,ensemble
17,0.9426898587584159,0.9417991292582493,0.92481870497303,0.8526883871809198,0.9365515568516121,0000001000000100001000010000000010000100000101010000100000000001001000000000001000000000000001000010,ensemble
18,0.9385714480170841,0.938489901623393,0.8931734583778568,0.8418333887696426,0.9343467595713598,0000000000000000000001000000000000001000000000010000000000000000000000100000000000000010000010100000,ensemble
19,0.9600207079697468,0.9583570679844061,0.934068055375491,0.8803298496813974,0.9529561089532873,0000100001100000000000000000000000001000000101000000000000000000000000000000100000000000000000000000,ensemble
20,0.9651515623979825,0.9650128739017687,0.8363974008603352,0.8785868364555807,0.9565057522992161,,ergodic
21,0.007218583830102765,0.007548815407947496,0.053997439417273196,0.012320689517914651,0.008471429594060886,,complexity
