,Avg Cell Entropy,Avg Stable Cell Entropy,Last Cell Entropy,Stable diag LR,Stable diag RL,Initial,Kind
0,0.9953944283518493,0.9953370855039055,0.4364698170641029,0.9824023951535058,0.989012126723492,0000000001000100000000000111010000001000000001000001000000000000000000000000000000000000000000000100,ensemble
1,0.992808845084478,0.9927574329747472,0.4689955935892812,0.9766392577120097,0.9878374944837511,0000000010000000000001000000000001000001000000000000000000000000101000000000000000001000000010001010,ensemble
2,0.9953921441330459,0.9953584592831329,0.4021791902022729,0.9892835737644822,0.9907366272041932,0000011000001000000001000100000001000000000000000000000000000001000000000000000011000000000000010000,ensemble
3,0.994172344778263,0.9941108891225415,0.4364698170641029,0.9819195456374468,0.9857599265310857,0000000000000000000001000000000000000110000000000000000000001000000000000000001010000000010110010010,ensemble
4,0.9953944283518493,0.9953542775161638,0.4021791902022729,0.9808774493852787,0.9903332829374376,1001100000001000000000000010000000000000001000100000000000000000000000000000000000000000001000010000,ensemble
5,0.9912918986266903,0.991229589626185,0.499915958164528,0.9851663526314786,0.9853260856677285,0000001000100000010001000000000000000000000000000000000000101000001000000100000000010000000001001000,ensemble
6,0.992808845084478,0.9926867820460198,0.4689955935892812,0.9873286578397267,0.9829608672933393,0000000000000000000000000000000000000000010000100001000001010000100010100000000000000100000001000000,ensemble
7,0.9928059791597554,0.9927369142897985,0.4689955935892812,0.977738614493492,0.9880846403973417,0000100101000000000001010000010000000000100000000000000000000000000000000010000011000000000010000000,ensemble
8,0.9954012810082594,0.9953566007106535,0.4021791902022729,0.9838675236651732,0.9908780683145275,0000000010000000000000000000010100100000010000000000000100000000000000100000001000000000000000000000,ensemble
9,0.9912855833839701,0.9912099615878429,0.5293608652873644,0.983116435686113,0.9840198410683746,0000000000000000000010000001000000000000000000000010000001110101000001000000100100000000001100100000,ensemble
10,0.9953944283518493,0.9953717015784599,0.4364698170641029,0.9881049648608575,0.9910254462684791,0000000010000000010000000000000001000100000000100000000000000000000000000001000000000011100010000000,ensemble
11,0.9928002473103105,0.9927581324652124,0.4689955935892812,0.9820890112066194,0.9873648594988028,0000000010000000000000001000000000000010000000000110000000010000010010000000000001000001000100000000,ensemble
12,0.9954103598223877,0.9953282571944467,0.4021791902022729,0.9718805141665815,0.9899454035767726,0101010000000000000000000000000100000000000000000000000000000000000000001001000000000000000000100001,ensemble
13,0.995398996789456,0.9953617117907253,0.4021791902022729,0.9865087311484392,0.989551199847865,0000000000100000000000000000000001000000000000000000010100000000000010000001000000010000000010000000,ensemble
14,0.9974101103686601,0.9973946385928326,0.32744491915447627,0.9875915343653163,0.9931124767922984,0000000000000000001100000000000001000000000010010000000000000000000000000000000100000000010000000000,ensemble
15,0.996474469415706,0.9964531101406396,0.36592365090022316,0.989169452420256,0.9917909218206513,0000010000000000011000000000000100000100000000000000000000000000000100000000000000000001000000010000,ensemble
16,0.992803113235033,0.9927672259196701,0.4689955935892812,0.9762993050734643,0.9883233432625572,0000001010000000000000010000000000010010000000001000000000000000000001000000000011001000000001000000,ensemble
17,0.9953944283518493,0.9953707723037333,0.4021791902022729,0.9840221031011391,0.9912386669878074,0010000000000000010000000000000000100000100000001000001000000000000000001100000000000010000000000000,ensemble
18,0.9964764635041777,0.9964507904463027,0.36592365090022316,0.9901184689342303,0.9924311590996107,0000010001000010000000000001000000000000100000000000000000000000000100000000001000000000000000000000,ensemble
19,0.9953944283518493,0.9953730954905492,0.4021791902022729,0.9884260657087688,0.9912051467000365,0000000000101110000000000000010000000000001000000010000000000000000010000000000100001000000000000000,ensemble
20,0.9946180555377395,0.9945949660492975,0.4297586093037605,0.9913490850111977,0.9935316473055374,,ergodic
21,0.00013313086747845926,0.00015744561903563437,0.004300250223451041,0.007788968871032309,0.004513966005906811,,complexity
