,Avg Cell Entropy,Avg Stable Cell Entropy,Last Cell Entropy,Stable diag LR,Stable diag RL,Initial,Kind
0,0.7532256649480031,0.7761630616988273,0.5293608652873644,0.6151324674873558,0.616443823629554,0100000000000000010000000000000000000000000100010000000000100100000000000010000100010001000000010001,ensemble
1,0.01072329227321347,0.0,0.0,0.0,0.0,0000000100000000000000000000000000000000100100000000000001000000000010000000000100000000000000000000,ensemble
2,0.9325036889704349,0.9345291770525561,0.8931734583778568,0.9107604764779321,0.9050354704264443,0000000001001000000000000110000100000001000000000000001100000000100000001000000000010011000011100001,ensemble
3,0.9090616679793286,0.9355360244235185,0.9814538950336535,0.9165331387504575,0.9156779436622824,0000001000001000000000000100000000000000000000000000001000000000000000000000000001100000000000000000,ensemble
4,0.753274228505836,0.7761630616988273,0.5293608652873644,0.6194432951185506,0.6176864203518602,0101000000000000000010000010000000000000000000000000000000000000000010001000001000000001000000000010,ensemble
5,0.9215579429790628,0.9306061665866656,0.904381457724494,0.909301644045022,0.9008990573548114,0010000000001000000000100000010000000000000100000000010000100011000000001000010000000000011010000000,ensemble
6,0.9286341455475754,0.9315594819277502,0.904381457724494,0.9047397032579487,0.9032361363911936,0001000000010000100000000001001100000000001000000010000000011001001000000010000000000000010100000000,ensemble
7,0.9306998579140768,0.9319593505949729,0.9814538950336535,0.9013397593457747,0.9109924697369597,0000000001001100000000001101000000000000000000000100011000000000000000000000000010000000000000000000,ensemble
8,0.7532794311729363,0.7761630616988274,0.5293608652873644,0.6153346839484255,0.6216621259437017,0000000000000000000000100001010000000001000000000000000000000000000100001000000100000000000001000000,ensemble
9,0.7533108529153891,0.7761630616988272,0.5293608652873644,0.6158519606540187,0.6083177897099658,0000000000000000000010000000000000000100000000100100000001000000000000000000001010000000000000000000,ensemble
10,0.010266981963715026,0.0,0.0,0.0,0.0,0000000000000100000000001000001000000001000000000000100000000100100000000000001000100000000001000000,ensemble
11,0.010152904386340414,0.0,0.0,0.0,0.0,1001000000000000100001000010000000000000000000000001000100000010000000000100000100000000000000100000,ensemble
12,0.010381059541089636,0.0,0.0,0.0,0.0,0000000010000000000000000000100000000000000010001000010000000000000000000000001000000001000010000001,ensemble
13,0.7532392079615962,0.7761630616988273,0.5293608652873644,0.6125262157511472,0.6123634565051802,0000000100000000000001000000000000000000000000000010000001010000000100000010000000010000001000001000,ensemble
14,0.9251765363195227,0.9341627498460899,0.904381457724494,0.9041439001854373,0.9093194356739688,0000000110000000000000000100100010000000000000010001000000000001000000100000111010010000000000000010,ensemble
15,0.9090697625397042,0.9355360244235185,0.9814538950336535,0.9163934342113798,0.9132808745728495,0000000000000000000000000000000010000000000001000000000000000000110000000000000000000010000000000000,ensemble
16,0.909050515437195,0.9355360244235185,0.9814538950336535,0.9154124183584246,0.9130310610833906,0000010000000000000000000000000000000000000000110000000001000010000000000000010010000000000000000000,ensemble
17,0.6663436835974135,0.661726537023699,0.9426831892554922,0.5833957653149718,0.5772234311519683,0000000000000001000000100010000000000100000000100000000010000000000000001011001000000000110000000000,ensemble
18,0.753245682514792,0.7761630616988273,0.5293608652873644,0.6091199871564204,0.6112205876105264,0000010000000100010000000000000001000001001010000000000001000000000000000000000010000100001000000000,ensemble
19,0.7575417692163928,0.7774356012539647,0.5293608652873644,0.6111407733705688,0.6149632341360759,0000000001010000000000001001000001000000000001000010000000000001000001000000010100001000000000000001,ensemble
20,0.7637468619560311,0.781559294753941,0.7366768263847576,0.62732222860323,0.6269387746585695,,ergodic
21,0.1259709504736256,0.13214738799696102,0.17329131162384737,0.030755720986480717,0.03089792742853148,,complexity
