,Avg Cell Entropy,Avg Stable Cell Entropy,Last Cell Entropy,Stable diag LR,Stable diag RL,Initial,Kind
0,0.8133567172870891,0.8127103290154946,0.8112781244591328,0.42353248791960785,0.7731073261014243,0010001000100100000000000000010000000000100000000100001010000010000000001000000000000000010000000000,ensemble
1,0.8780381197300767,0.8781981927953045,0.8112781244591328,0.41345993592595975,0.8300091961524105,0001000000001000001000010001000000100000000000000000000000000000000011000000011000000000000000100000,ensemble
2,0.7952706751646633,0.7945417449331188,0.8267463724926178,0.4304999371705776,0.7008365105341591,0000000010000000000000000010000000001000001000010100000000001000000000000000000000000010000001000100,ensemble
3,0.8836014344181221,0.8831990540816704,0.8687212463394045,0.4024456209744971,0.8573360770627169,1000000000000000010000000000110100000000010000000010000001100000100001101000000000010000000000000000,ensemble
4,0.8631129985434928,0.8625976418622235,0.8931734583778568,0.4155334705960962,0.7322914671986313,0000000000010000000110010000000001000000000000000001000001000010011000000000000000000100100000000000,ensemble
5,0.8354719223556397,0.8349461331532783,0.7780113035465377,0.4263564196016345,0.8263655915627605,0100000010000100000000000000000000100000000000000000000000001010000100000000000100000000000110010001,ensemble
6,0.7784663297959662,0.7774601533313158,0.7950402793845223,0.4488590140215101,0.7287621793758767,0001000001000001000100000000000000010000000000000000000000000010000000001100000000000000000000000000,ensemble
7,0.7354031894035054,0.7355401003841839,0.6098403047164004,0.3697638066308342,0.6706765476508281,0000000000000000000000000000000000000000001000000000000001000000000000000000000000110001010000000000,ensemble
8,0.6851797068013848,0.6832126241469861,0.6577047787442195,0.3985375912225488,0.5827727044289961,0000000001001000000010000000000100000001000000000000000000000000000001000000000000000000000000000000,ensemble
9,0.7081040748433151,0.7071813042185466,0.6577047787442195,0.38664249486076446,0.6494276668820861,0000000000000000001000000000010000000000000100000000000000000000000000000111001000000000000000000000,ensemble
10,0.794475548239393,0.7936752153414309,0.7601675029619657,0.40743719691450114,0.7825575450812728,1000000000011000010000010001100000000000000000000000010000000000000000000000000010000000000000000000,ensemble
11,0.7418594644625323,0.7416322008690932,0.8554508105601307,0.4339475798716871,0.631998206362572,0000000000001100000000000000000100001010100000000000000000000000000000000000001000000000000000000000,ensemble
12,0.836890520208282,0.8362084961882268,0.7780113035465377,0.4163331371912864,0.809914480044836,0001000000100000000100001000100010000000000000000101000001000100010000100000000100010000100000000000,ensemble
13,0.8219085273971138,0.8215886718636437,0.7780113035465377,0.4152262225138478,0.7741949416103551,0000000010000000000000000000000000000001011000000010000000000001000000100000010010000000000000010000,ensemble
14,0.6894166271071639,0.6887427896631234,0.6577047787442195,0.40282209364690774,0.6718286206414888,0010000010000100000100000000000000000000000000000000000000000100000000000000000000000000000000000000,ensemble
15,0.7995475995870993,0.7988694954763783,0.8267463724926178,0.4205437571213848,0.7140749850399704,0000000000000010010000010101010001000000000000000000000000011000010000000000000100000000000100100000,ensemble
16,0.8582930033425668,0.8577448909585103,0.8812908992306927,0.42563944338575177,0.8509989434431967,0000000110010000010000000000000000001000100000000101001101000000000000000000000100000100100000100000,ensemble
17,0.8592691664822745,0.8589437186862204,0.8414646362081757,0.39988163078112365,0.8330098896260836,0100000000000110101000100001000000000000001000000000000001010000000000000010110000000000000000100000,ensemble
18,0.8414206009689977,0.8408777627985661,0.8812908992306927,0.41770458935396054,0.8096902499594676,0000110000000000000000000001001000000000000100000000101010000100000000000001100001000000000000000000,ensemble
19,0.872493798534586,0.872255918184503,0.8554508105601307,0.4101837920643974,0.8268321317924535,0000010000001001100000000000000000000000010001000000000000010000000000111000101001000010010100000000,ensemble
20,0.8123600683553032,0.8119660906948196,0.7999936823666834,0.4429912964642308,0.7711539844679919,,ergodic
21,0.009578347613015126,0.009803080311417078,0.010924183705478763,0.06709789924323462,0.02375624299348089,,complexity
