,Avg Cell Entropy,Avg Stable Cell Entropy,Last Cell Entropy,Stable diag LR,Stable diag RL,Initial,Kind
0,0.007643197684098963,0.0,0.7414827399312737,0.7183260571397131,0.7183260571397131,0000000000000000000101000000000100000000000010000100000000001000010000000001000001100000000010000010,ensemble
1,0.008669895880470466,0.0,0.6098403047164004,0.5907974945526961,0.5907974945526961,0110000000001000100100000000001010000000000000000000000000001000000000000000010000000000000000000000,ensemble
2,0.007985430416222798,0.0,0.6800770457282799,0.6553864447715804,0.6553864447715804,0001001000000000000101100000001100000000000100000000001000000000100000001010000000000000000000000000,ensemble
3,0.008441740725721243,0.0,0.6343095546405662,0.6377648841991478,0.6377648841991478,1100000000001000000100100000000000001010000000000000000000000100000000000000000000000010000000000010,ensemble
4,0.008327663148346631,0.0,0.6800770457282799,0.6799873859226098,0.6799873859226098,0000010000000000000000000000000010000000000000001000001000000000010000000000000100010010000000000001,ensemble
5,0.007985430416222798,0.0,0.6800770457282799,0.6737681319538684,0.6737681319538684,0000000010000010000000000000000010000000010100000000111010000000000000000000000100000000100000001000,ensemble
6,0.008669895880470466,0.0,0.6343095546405662,0.620747298863972,0.620747298863972,0000001000100000000000010000000000000010000000010000000000001000000000001000000000000000001000000000,ensemble
7,0.009354361344718135,0.0,0.499915958164528,0.46046956946934425,0.46046956946934425,0000000000000000011000101000000010000001000000000000000000000000100000000000000000000000000000000000,ensemble
8,0.00821358557097202,0.0,0.6800770457282799,0.645271579296802,0.645271579296802,0000000000000000010000001001000000010000000000000000001000101000000000000100000000000101000000000000,ensemble
9,0.0079854304162228,0.0,0.7219280948873623,0.6958869876978554,0.6958869876978554,0000001000000000000001000100000000100000000000000000000000001000001000001000100010001000000000000000,ensemble
10,0.009924749231591192,0.0,0.4021791902022729,0.3751290569990733,0.3751290569990733,0000000000000000000000000000000100000000000000000000100000000000000000000000110000100000000000000000,ensemble
11,0.0077572752614735755,0.0,0.7219280948873623,0.7254348938030099,0.7254348938030099,0100100000000000001000000000001000000011000000001000000000000000000100000000000010000101000000000001,ensemble
12,0.008555818303095854,0.0,0.6343095546405662,0.5989557974864823,0.5989557974864822,0000000000010000000000000000000100000000000000010000000010001001000000000000011000100000000000000000,ensemble
13,0.008669895880470466,0.0,0.5574381850279891,0.5574626006858331,0.5574626006858331,0001000000000000000000000000000000000000000000000001000000111000000010100000000000111000000000001000,ensemble
14,0.00969659407684197,0.0,0.4689955935892812,0.47140596031601756,0.47140596031601767,0010000000100000000000000000000010000000000000000000000000000000000001000000000000000010000000000000,ensemble
15,0.009240283767343522,0.0,0.5293608652873644,0.5400557961834811,0.540055796183481,0010000000010000000000000000000000000000000000000000000000000010000000000100000000011000000000100000,ensemble
16,0.008783973457845078,0.0,0.6098403047164004,0.585313807111061,0.585313807111061,0001000000010000000000010000000001010000000000000000000010000010000001000000000000000000000000000000,ensemble
17,0.008441740725721243,0.0,0.6343095546405662,0.6242061739711897,0.6242061739711897,1000000000000000000001000000000000001000110000000100010000000000000011000000000000000010000000000000,ensemble
18,0.008898051035219689,0.0,0.584238811642856,0.5451599377164401,0.5451599377164401,0000000000000000010000000000000000010000000100000100000011000000000100000000000000100000000000000000,ensemble
19,0.008555818303095854,0.0,0.6343095546405662,0.6271223260157734,0.6271223260157736,0000010000000000000000000001000001000010100000000000101000000000000000000000010000000000000000000010,ensemble
20,0.5749966235475624,0.5724298290396576,0.6234346038960081,0.6175383882327333,0.6157437730485584,,ergodic
21,0.9850607095337184,1.0,0.010401089219356008,0.02608061188070765,0.02324207644018217,,complexity
